artist_id_a,artist_name_a,artist_id_b,artist_name_b,cooccur_count,first_played_together,last_played_together,events_together,avg_total_visitors_together,avg_actual_tickets_together,avg_ticketing_revenue_together,avg_bar_revenue_together,avg_total_revenue_together,avg_total_cost_together,avg_event_result_together,avg_occupancy_rate_together
artist_00563,Polar Inertia,artist_00568,Priori,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00563,Polar Inertia,artist_00657,Spekki Webu,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00563,Polar Inertia,artist_00669,Sunju Hargun,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00563,Polar Inertia,artist_00690,Tauceti,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00563,Polar Inertia,artist_00739,Vlada,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00563,Polar Inertia,artist_00774,oma totem,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00568,Priori,artist_00669,Sunju Hargun,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00568,Priori,artist_00690,Tauceti,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00568,Priori,artist_00739,Vlada,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00568,Priori,artist_00774,oma totem,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00593,Roger Geressen,artist_00735,Victor Ruiz,1,2026-09-25,2026-09-25,SHADOWPRINT,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00609,S3PPA,artist_00680,THELMA,1,2026-10-24,2026-10-24,Agrio Club - ADE,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00609,S3PPA,artist_00704,Tjade,1,2026-10-24,2026-10-24,Agrio Club - ADE,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00613,SECONDS (Phara),artist_00614,SECONDS (Setaoc Mass),1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00613,SECONDS (Phara),artist_00678,TAFKAMP,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00613,SECONDS (Phara),artist_00686,Talismann,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00613,SECONDS (Phara),artist_00710,Toobris,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00613,SECONDS (Phara),artist_00716,UFO95,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00613,SECONDS (Phara),artist_00722,VIL,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00613,SECONDS (Phara),artist_00726,Valody,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00614,SECONDS (Setaoc Mass),artist_00678,TAFKAMP,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00614,SECONDS (Setaoc Mass),artist_00686,Talismann,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00614,SECONDS (Setaoc Mass),artist_00710,Toobris,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00614,SECONDS (Setaoc Mass),artist_00716,UFO95,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00614,SECONDS (Setaoc Mass),artist_00722,VIL,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00614,SECONDS (Setaoc Mass),artist_00726,Valody,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00619,Saidah,artist_00636,Sellout bonus Marlon,1,2026-06-07,2026-06-07,Marlon Hoffstadt,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00624,Sandor,artist_00699,Tida Kamara,1,2025-09-06,2025-09-06,Westside Gunn Afterparty,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00624,Sandor,artist_00743,Westside Gunn,1,2025-09-06,2025-09-06,Westside Gunn Afterparty,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00657,Spekki Webu,artist_00669,Sunju Hargun,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00657,Spekki Webu,artist_00690,Tauceti,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00657,Spekki Webu,artist_00739,Vlada,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00657,Spekki Webu,artist_00774,oma totem,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00669,Sunju Hargun,artist_00690,Tauceti,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00669,Sunju Hargun,artist_00739,Vlada,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00669,Sunju Hargun,artist_00774,oma totem,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00678,TAFKAMP,artist_00686,Talismann,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00678,TAFKAMP,artist_00710,Toobris,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00678,TAFKAMP,artist_00716,UFO95,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00678,TAFKAMP,artist_00722,VIL,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00678,TAFKAMP,artist_00726,Valody,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00680,THELMA,artist_00704,Tjade,1,2026-10-24,2026-10-24,Agrio Club - ADE,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00686,Talismann,artist_00710,Toobris,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00686,Talismann,artist_00716,UFO95,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00686,Talismann,artist_00722,VIL,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00686,Talismann,artist_00726,Valody,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00690,Tauceti,artist_00739,Vlada,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00690,Tauceti,artist_00774,oma totem,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00699,Tida Kamara,artist_00743,Westside Gunn,1,2025-09-06,2025-09-06,Westside Gunn Afterparty,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00710,Toobris,artist_00716,UFO95,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00710,Toobris,artist_00722,VIL,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00710,Toobris,artist_00726,Valody,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00716,UFO95,artist_00722,VIL,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00716,UFO95,artist_00726,Valody,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00722,VIL,artist_00726,Valody,1,2026-09-19,2026-09-19,Patio - Summer Closing,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00739,Vlada,artist_00774,oma totem,1,2026-08-15,2026-08-15,Ratherlost 24 uurs,0.0,0.0,0.0,,0.0,0.0,0.0,
artist_00203,Dasha Rush,artist_00644,Shoal,1,2026-01-17,2026-01-17,Contrarium club night,558.0,521.0,10303.0,7766.44,21556.0,22036.52,-481.0,
artist_00203,Dasha Rush,artist_00657,Spekki Webu,1,2026-01-17,2026-01-17,Contrarium club night,558.0,521.0,10303.0,7766.44,21556.0,22036.52,-481.0,
artist_00237,Enequist,artist_00519,Oceanic,1,2025-01-11,2025-01-11,Contrarium by Night,205.0,214.0,2892.0,4697.87,9043.0,9663.94,-621.0,0.41
artist_00237,Enequist,artist_00625,Sandrien,1,2025-01-11,2025-01-11,Contrarium by Night,205.0,214.0,2892.0,4697.87,9043.0,9663.94,-621.0,0.41
artist_00208,Demi Riquísimo,artist_00385,Kyra Khaldi,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00208,Demi Riquísimo,artist_00392,Laidlaw,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00208,Demi Riquísimo,artist_00425,Luuk van Dijk,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00208,Demi Riquísimo,artist_00463,Matisa,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00208,Demi Riquísimo,artist_00715,Tsepo,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00385,Kyra Khaldi,artist_00392,Laidlaw,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00385,Kyra Khaldi,artist_00425,Luuk van Dijk,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00385,Kyra Khaldi,artist_00463,Matisa,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00385,Kyra Khaldi,artist_00715,Tsepo,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00392,Laidlaw,artist_00425,Luuk van Dijk,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00392,Laidlaw,artist_00463,Matisa,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00392,Laidlaw,artist_00715,Tsepo,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00425,Luuk van Dijk,artist_00463,Matisa,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00463,Matisa,artist_00715,Tsepo,1,2024-09-20,2024-09-20,Lofi w/ Luuk van Dijk,692.0,648.0,10744.0,11241.07,25461.0,26288.95,-828.0,0.4070588235294117
artist_00159,D Stone,artist_00209,Denis Sulta,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00159,D Stone,artist_00345,Julian Anthony,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00159,D Stone,artist_00530,PHIA,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00159,D Stone,artist_00586,Retromigration,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00159,D Stone,artist_00665,Storm Mollison,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00159,D Stone,artist_00683,TSHA,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00159,D Stone,artist_00715,Tsepo,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00159,D Stone,artist_00767,dj sweet6teen,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00209,Denis Sulta,artist_00345,Julian Anthony,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00209,Denis Sulta,artist_00425,Luuk van Dijk,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00209,Denis Sulta,artist_00530,PHIA,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00209,Denis Sulta,artist_00586,Retromigration,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00209,Denis Sulta,artist_00665,Storm Mollison,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00209,Denis Sulta,artist_00683,TSHA,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00209,Denis Sulta,artist_00715,Tsepo,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00209,Denis Sulta,artist_00767,dj sweet6teen,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00345,Julian Anthony,artist_00425,Luuk van Dijk,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00345,Julian Anthony,artist_00530,PHIA,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00345,Julian Anthony,artist_00586,Retromigration,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00345,Julian Anthony,artist_00665,Storm Mollison,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00345,Julian Anthony,artist_00683,TSHA,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00345,Julian Anthony,artist_00715,Tsepo,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00345,Julian Anthony,artist_00767,dj sweet6teen,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00425,Luuk van Dijk,artist_00530,PHIA,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00425,Luuk van Dijk,artist_00586,Retromigration,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00425,Luuk van Dijk,artist_00665,Storm Mollison,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00425,Luuk van Dijk,artist_00683,TSHA,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00425,Luuk van Dijk,artist_00767,dj sweet6teen,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00530,PHIA,artist_00586,Retromigration,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00530,PHIA,artist_00665,Storm Mollison,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00530,PHIA,artist_00683,TSHA,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00530,PHIA,artist_00715,Tsepo,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00530,PHIA,artist_00767,dj sweet6teen,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00586,Retromigration,artist_00665,Storm Mollison,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00586,Retromigration,artist_00683,TSHA,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00586,Retromigration,artist_00715,Tsepo,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00586,Retromigration,artist_00767,dj sweet6teen,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00665,Storm Mollison,artist_00683,TSHA,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00665,Storm Mollison,artist_00715,Tsepo,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00665,Storm Mollison,artist_00767,dj sweet6teen,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00683,TSHA,artist_00715,Tsepo,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00683,TSHA,artist_00767,dj sweet6teen,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00715,Tsepo,artist_00767,dj sweet6teen,1,2025-10-24,2025-10-24,Get Closer - ADE,861.0,1029.0,21572.0,21760.87,47490.0,48343.36,-853.0,0.538125
artist_00295,HoneyLuv,artist_00406,LevyM,1,2025-09-05,2025-09-05,Symfora by Philou Louzolo,797.0,754.0,17046.0,14077.63,34894.0,36098.92,-1204.0,0.4194736842105263
artist_00295,HoneyLuv,artist_00556,Philou Louzolo,1,2025-09-05,2025-09-05,Symfora by Philou Louzolo,797.0,754.0,17046.0,14077.63,34894.0,36098.92,-1204.0,0.4194736842105263
artist_00295,HoneyLuv,artist_00677,Syreeta,1,2025-09-05,2025-09-05,Symfora by Philou Louzolo,797.0,754.0,17046.0,14077.63,34894.0,36098.92,-1204.0,0.4194736842105263
artist_00406,LevyM,artist_00556,Philou Louzolo,1,2025-09-05,2025-09-05,Symfora by Philou Louzolo,797.0,754.0,17046.0,14077.63,34894.0,36098.92,-1204.0,0.4194736842105263
artist_00406,LevyM,artist_00677,Syreeta,1,2025-09-05,2025-09-05,Symfora by Philou Louzolo,797.0,754.0,17046.0,14077.63,34894.0,36098.92,-1204.0,0.4194736842105263
artist_00556,Philou Louzolo,artist_00677,Syreeta,1,2025-09-05,2025-09-05,Symfora by Philou Louzolo,797.0,754.0,17046.0,14077.63,34894.0,36098.92,-1204.0,0.4194736842105263
artist_00011,ALCATRAZ,artist_00062,Baraka,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00011,ALCATRAZ,artist_00132,Clara Cuvé,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00011,ALCATRAZ,artist_00478,Mietze Conte,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00011,ALCATRAZ,artist_00480,Mila Black,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00011,ALCATRAZ,artist_00533,Pablo Bozzi,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00011,ALCATRAZ,artist_00761,ace of demons,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00062,Baraka,artist_00132,Clara Cuvé,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00062,Baraka,artist_00150,Courtesy,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00062,Baraka,artist_00174,DJ Gigola,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00062,Baraka,artist_00429,MCR-T,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00062,Baraka,artist_00478,Mietze Conte,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00062,Baraka,artist_00480,Mila Black,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00062,Baraka,artist_00533,Pablo Bozzi,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00062,Baraka,artist_00761,ace of demons,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00132,Clara Cuvé,artist_00150,Courtesy,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00132,Clara Cuvé,artist_00174,DJ Gigola,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00132,Clara Cuvé,artist_00429,MCR-T,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00132,Clara Cuvé,artist_00478,Mietze Conte,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00132,Clara Cuvé,artist_00480,Mila Black,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00132,Clara Cuvé,artist_00533,Pablo Bozzi,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00132,Clara Cuvé,artist_00761,ace of demons,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00150,Courtesy,artist_00478,Mietze Conte,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00150,Courtesy,artist_00480,Mila Black,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00150,Courtesy,artist_00533,Pablo Bozzi,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00150,Courtesy,artist_00761,ace of demons,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00174,DJ Gigola,artist_00478,Mietze Conte,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00174,DJ Gigola,artist_00480,Mila Black,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00174,DJ Gigola,artist_00533,Pablo Bozzi,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00174,DJ Gigola,artist_00761,ace of demons,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
artist_00429,MCR-T,artist_00478,Mietze Conte,1,2024-05-10,2024-05-10,Live From Earth - Courtyard Opening,1205.0,1253.0,27236.0,23973.38,56148.0,58637.05,-2489.0,0.7088235294117647
